MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10001583637,000000000024709845,0.0650,Active Import Interval (kWh),30-06-2025 10:00
10001583637,000000000024709845,0.2120,Active Import Interval (kWh),30-06-2025 09:30
10001583637,000000000024709845,0.0670,Active Import Interval (kWh),30-06-2025 09:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),30-06-2025 08:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),30-06-2025 08:00
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),30-06-2025 07:30
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),30-06-2025 07:00
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),30-06-2025 06:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),30-06-2025 06:00
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),30-06-2025 05:30
10001583637,000000000024709845,0.2310,Active Import Interval (kWh),30-06-2025 05:00
10001583637,000000000024709845,1.6300,Active Import Interval (kWh),30-06-2025 04:30
10001583637,000000000024709845,1.6370,Active Import Interval (kWh),30-06-2025 04:00
10001583637,000000000024709845,1.6360,Active Import Interval (kWh),30-06-2025 03:30
10001583637,000000000024709845,1.2170,Active Import Interval (kWh),30-06-2025 03:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),30-06-2025 02:30
10001583637,000000000024709845,0.4510,Active Import Interval (kWh),30-06-2025 02:00
10001583637,000000000024709845,0.0700,Active Import Interval (kWh),30-06-2025 01:30
10001583637,000000000024709845,0.0760,Active Import Interval (kWh),30-06-2025 01:00
10001583637,000000000024709845,0.0890,Active Import Interval (kWh),30-06-2025 00:30
10001583637,000000000024709845,0.0460,Active Import Interval (kWh),30-06-2025 00:00
10001583637,000000000024709845,0.1000,Active Import Interval (kWh),29-06-2025 23:30
10001583637,000000000024709845,0.0470,Active Import Interval (kWh),29-06-2025 23:00
10001583637,000000000024709845,0.0490,Active Import Interval (kWh),29-06-2025 22:30
10001583637,000000000024709845,0.0580,Active Import Interval (kWh),29-06-2025 22:00
10001583637,000000000024709845,0.0610,Active Import Interval (kWh),29-06-2025 21:30
10001583637,000000000024709845,0.5690,Active Import Interval (kWh),29-06-2025 21:00
10001583637,000000000024709845,0.4340,Active Import Interval (kWh),29-06-2025 20:30
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),29-06-2025 20:00
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),29-06-2025 19:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),29-06-2025 19:00
10001583637,000000000024709845,0.0690,Active Import Interval (kWh),29-06-2025 18:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),29-06-2025 18:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),29-06-2025 17:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),29-06-2025 17:00
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),29-06-2025 16:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),29-06-2025 16:00
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),29-06-2025 15:30
10001583637,000000000024709845,0.0470,Active Import Interval (kWh),29-06-2025 15:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),29-06-2025 14:30
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),29-06-2025 14:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),29-06-2025 13:30
10001583637,000000000024709845,0.2970,Active Import Interval (kWh),29-06-2025 13:00
10001583637,000000000024709845,0.4970,Active Import Interval (kWh),29-06-2025 12:30
10001583637,000000000024709845,0.1850,Active Import Interval (kWh),29-06-2025 12:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),29-06-2025 11:30
10001583637,000000000024709845,0.0440,Active Import Interval (kWh),29-06-2025 11:00
10001583637,000000000024709845,0.0940,Active Import Interval (kWh),29-06-2025 10:30
10001583637,000000000024709845,0.0160,Active Import Interval (kWh),29-06-2025 10:00
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),29-06-2025 09:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),29-06-2025 09:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),29-06-2025 08:30
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),29-06-2025 08:00
10001583637,000000000024709845,0.1260,Active Import Interval (kWh),29-06-2025 07:30
10001583637,000000000024709845,0.4920,Active Import Interval (kWh),29-06-2025 07:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),29-06-2025 06:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),29-06-2025 06:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),29-06-2025 05:30
10001583637,000000000024709845,0.4870,Active Import Interval (kWh),29-06-2025 05:00
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),29-06-2025 04:30
10001583637,000000000024709845,1.3600,Active Import Interval (kWh),29-06-2025 04:00
10001583637,000000000024709845,1.6210,Active Import Interval (kWh),29-06-2025 03:30
10001583637,000000000024709845,1.2230,Active Import Interval (kWh),29-06-2025 03:00
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),29-06-2025 02:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),29-06-2025 02:00
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),29-06-2025 01:30
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),29-06-2025 01:00
10001583637,000000000024709845,0.0680,Active Import Interval (kWh),29-06-2025 00:30
10001583637,000000000024709845,0.0500,Active Import Interval (kWh),29-06-2025 00:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),28-06-2025 23:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),28-06-2025 23:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),28-06-2025 22:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),28-06-2025 22:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),28-06-2025 21:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),28-06-2025 21:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),28-06-2025 20:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),28-06-2025 20:00
10001583637,000000000024709845,0.3400,Active Import Interval (kWh),28-06-2025 19:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),28-06-2025 19:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),28-06-2025 18:30
10001583637,000000000024709845,0.0830,Active Import Interval (kWh),28-06-2025 18:00
10001583637,000000000024709845,0.0430,Active Import Interval (kWh),28-06-2025 17:30
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),28-06-2025 17:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),28-06-2025 16:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),28-06-2025 16:00
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),28-06-2025 15:30
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),28-06-2025 15:00
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),28-06-2025 14:30
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),28-06-2025 14:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),28-06-2025 13:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),28-06-2025 13:00
10001583637,000000000024709845,0.0750,Active Import Interval (kWh),28-06-2025 12:30
10001583637,000000000024709845,0.1930,Active Import Interval (kWh),28-06-2025 12:00
10001583637,000000000024709845,0.0570,Active Import Interval (kWh),28-06-2025 11:30
10001583637,000000000024709845,0.0580,Active Import Interval (kWh),28-06-2025 11:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),28-06-2025 10:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),28-06-2025 10:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),28-06-2025 09:30
10001583637,000000000024709845,0.0770,Active Import Interval (kWh),28-06-2025 09:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),28-06-2025 08:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),28-06-2025 08:00
10001583637,000000000024709845,0.0770,Active Import Interval (kWh),28-06-2025 07:30
10001583637,000000000024709845,1.3760,Active Import Interval (kWh),28-06-2025 07:00
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),28-06-2025 06:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),28-06-2025 06:00
10001583637,000000000024709845,0.1900,Active Import Interval (kWh),28-06-2025 05:30
10001583637,000000000024709845,0.3330,Active Import Interval (kWh),28-06-2025 05:00
10001583637,000000000024709845,1.0890,Active Import Interval (kWh),28-06-2025 04:30
10001583637,000000000024709845,1.5680,Active Import Interval (kWh),28-06-2025 04:00
10001583637,000000000024709845,1.5660,Active Import Interval (kWh),28-06-2025 03:30
10001583637,000000000024709845,1.1610,Active Import Interval (kWh),28-06-2025 03:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),28-06-2025 02:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),28-06-2025 02:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),28-06-2025 01:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),28-06-2025 01:00
10001583637,000000000024709845,0.0470,Active Import Interval (kWh),28-06-2025 00:30
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),28-06-2025 00:00
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),27-06-2025 23:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),27-06-2025 23:00
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),27-06-2025 22:30
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),27-06-2025 22:00
10001583637,000000000024709845,0.6080,Active Import Interval (kWh),27-06-2025 21:30
10001583637,000000000024709845,0.6400,Active Import Interval (kWh),27-06-2025 21:00
10001583637,000000000024709845,0.0530,Active Import Interval (kWh),27-06-2025 20:30
10001583637,000000000024709845,0.0610,Active Import Interval (kWh),27-06-2025 20:00
10001583637,000000000024709845,0.0590,Active Import Interval (kWh),27-06-2025 19:30
10001583637,000000000024709845,0.0720,Active Import Interval (kWh),27-06-2025 19:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),27-06-2025 18:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),27-06-2025 18:00
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),27-06-2025 17:30
10001583637,000000000024709845,0.1090,Active Import Interval (kWh),27-06-2025 17:00
10001583637,000000000024709845,0.0530,Active Import Interval (kWh),27-06-2025 16:30
10001583637,000000000024709845,0.0540,Active Import Interval (kWh),27-06-2025 16:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),27-06-2025 15:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),27-06-2025 15:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),27-06-2025 14:30
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),27-06-2025 14:00
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),27-06-2025 13:30
10001583637,000000000024709845,0.0520,Active Import Interval (kWh),27-06-2025 13:00
10001583637,000000000024709845,0.0480,Active Import Interval (kWh),27-06-2025 12:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),27-06-2025 12:00
10001583637,000000000024709845,0.0870,Active Import Interval (kWh),27-06-2025 11:30
10001583637,000000000024709845,0.2820,Active Import Interval (kWh),27-06-2025 11:00
10001583637,000000000024709845,0.3400,Active Import Interval (kWh),27-06-2025 10:30
10001583637,000000000024709845,0.0580,Active Import Interval (kWh),27-06-2025 10:00
10001583637,000000000024709845,0.0530,Active Import Interval (kWh),27-06-2025 09:30
10001583637,000000000024709845,0.1680,Active Import Interval (kWh),27-06-2025 09:00
10001583637,000000000024709845,0.0560,Active Import Interval (kWh),27-06-2025 08:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),27-06-2025 08:00
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),27-06-2025 07:30
10001583637,000000000024709845,0.0150,Active Import Interval (kWh),27-06-2025 07:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),27-06-2025 06:30
10001583637,000000000024709845,0.4610,Active Import Interval (kWh),27-06-2025 06:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),27-06-2025 05:30
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),27-06-2025 05:00
10001583637,000000000024709845,0.4180,Active Import Interval (kWh),27-06-2025 04:30
10001583637,000000000024709845,0.5060,Active Import Interval (kWh),27-06-2025 04:00
10001583637,000000000024709845,1.6270,Active Import Interval (kWh),27-06-2025 03:30
10001583637,000000000024709845,1.2130,Active Import Interval (kWh),27-06-2025 03:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),27-06-2025 02:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),27-06-2025 02:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),27-06-2025 01:30
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),27-06-2025 01:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),27-06-2025 00:30
10001583637,000000000024709845,0.0440,Active Import Interval (kWh),27-06-2025 00:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),26-06-2025 23:30
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),26-06-2025 23:00
10001583637,000000000024709845,0.0440,Active Import Interval (kWh),26-06-2025 22:30
10001583637,000000000024709845,0.4330,Active Import Interval (kWh),26-06-2025 22:00
10001583637,000000000024709845,0.5120,Active Import Interval (kWh),26-06-2025 21:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),26-06-2025 21:00
10001583637,000000000024709845,0.0450,Active Import Interval (kWh),26-06-2025 20:30
10001583637,000000000024709845,0.0570,Active Import Interval (kWh),26-06-2025 20:00
10001583637,000000000024709845,0.0490,Active Import Interval (kWh),26-06-2025 19:30
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),26-06-2025 19:00
10001583637,000000000024709845,0.0810,Active Import Interval (kWh),26-06-2025 18:30
10001583637,000000000024709845,0.6310,Active Import Interval (kWh),26-06-2025 18:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),26-06-2025 17:30
10001583637,000000000024709845,0.0400,Active Import Interval (kWh),26-06-2025 17:00
10001583637,000000000024709845,0.0970,Active Import Interval (kWh),26-06-2025 16:30
10001583637,000000000024709845,0.0840,Active Import Interval (kWh),26-06-2025 16:00
10001583637,000000000024709845,0.0760,Active Import Interval (kWh),26-06-2025 15:30
10001583637,000000000024709845,0.0990,Active Import Interval (kWh),26-06-2025 15:00
10001583637,000000000024709845,0.0670,Active Import Interval (kWh),26-06-2025 14:30
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),26-06-2025 14:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),26-06-2025 13:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),26-06-2025 13:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),26-06-2025 12:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),26-06-2025 12:00
10001583637,000000000024709845,0.0160,Active Import Interval (kWh),26-06-2025 11:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),26-06-2025 11:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),26-06-2025 10:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),26-06-2025 10:00
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),26-06-2025 09:30
10001583637,000000000024709845,0.0210,Active Import Interval (kWh),26-06-2025 09:00
10001583637,000000000024709845,0.0910,Active Import Interval (kWh),26-06-2025 08:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),26-06-2025 08:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),26-06-2025 07:30
10001583637,000000000024709845,0.0140,Active Import Interval (kWh),26-06-2025 07:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),26-06-2025 06:30
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),26-06-2025 06:00
10001583637,000000000024709845,0.5650,Active Import Interval (kWh),26-06-2025 05:30
10001583637,000000000024709845,1.1930,Active Import Interval (kWh),26-06-2025 05:00
10001583637,000000000024709845,0.3140,Active Import Interval (kWh),26-06-2025 04:30
10001583637,000000000024709845,1.6020,Active Import Interval (kWh),26-06-2025 04:00
10001583637,000000000024709845,1.6040,Active Import Interval (kWh),26-06-2025 03:30
10001583637,000000000024709845,1.1870,Active Import Interval (kWh),26-06-2025 03:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),26-06-2025 02:30
10001583637,000000000024709845,0.0630,Active Import Interval (kWh),26-06-2025 02:00
10001583637,000000000024709845,0.0620,Active Import Interval (kWh),26-06-2025 01:30
10001583637,000000000024709845,0.0850,Active Import Interval (kWh),26-06-2025 01:00
10001583637,000000000024709845,0.0880,Active Import Interval (kWh),26-06-2025 00:30
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),26-06-2025 00:00
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),25-06-2025 23:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),25-06-2025 23:00
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),25-06-2025 22:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),25-06-2025 22:00
10001583637,000000000024709845,0.2680,Active Import Interval (kWh),25-06-2025 21:30
10001583637,000000000024709845,0.3630,Active Import Interval (kWh),25-06-2025 21:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),25-06-2025 20:30
10001583637,000000000024709845,0.0780,Active Import Interval (kWh),25-06-2025 20:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),25-06-2025 19:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),25-06-2025 19:00
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),25-06-2025 18:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),25-06-2025 18:00
10001583637,000000000024709845,0.0470,Active Import Interval (kWh),25-06-2025 17:30
10001583637,000000000024709845,0.0620,Active Import Interval (kWh),25-06-2025 17:00
10001583637,000000000024709845,0.0610,Active Import Interval (kWh),25-06-2025 16:30
10001583637,000000000024709845,0.0430,Active Import Interval (kWh),25-06-2025 16:00
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),25-06-2025 15:30
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),25-06-2025 15:00
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),25-06-2025 14:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),25-06-2025 14:00
10001583637,000000000024709845,0.3030,Active Import Interval (kWh),25-06-2025 13:30
10001583637,000000000024709845,0.8490,Active Import Interval (kWh),25-06-2025 13:00
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),25-06-2025 12:30
10001583637,000000000024709845,0.0460,Active Import Interval (kWh),25-06-2025 12:00
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),25-06-2025 11:30
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),25-06-2025 11:00
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),25-06-2025 10:30
10001583637,000000000024709845,0.0460,Active Import Interval (kWh),25-06-2025 10:00
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),25-06-2025 09:30
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),25-06-2025 09:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),25-06-2025 08:30
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),25-06-2025 08:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),25-06-2025 07:30
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),25-06-2025 07:00
10001583637,000000000024709845,0.0150,Active Import Interval (kWh),25-06-2025 06:30
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),25-06-2025 06:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),25-06-2025 05:30
10001583637,000000000024709845,0.4440,Active Import Interval (kWh),25-06-2025 05:00
10001583637,000000000024709845,1.5890,Active Import Interval (kWh),25-06-2025 04:30
10001583637,000000000024709845,1.5870,Active Import Interval (kWh),25-06-2025 04:00
10001583637,000000000024709845,1.5900,Active Import Interval (kWh),25-06-2025 03:30
10001583637,000000000024709845,1.1810,Active Import Interval (kWh),25-06-2025 03:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),25-06-2025 02:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),25-06-2025 02:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),25-06-2025 01:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),25-06-2025 01:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),25-06-2025 00:30
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),25-06-2025 00:00
10001583637,000000000024709845,0.0330,Active Import Interval (kWh),24-06-2025 23:30
10001583637,000000000024709845,0.0450,Active Import Interval (kWh),24-06-2025 23:00
10001583637,000000000024709845,0.0690,Active Import Interval (kWh),24-06-2025 22:30
10001583637,000000000024709845,0.1110,Active Import Interval (kWh),24-06-2025 22:00
10001583637,000000000024709845,0.5260,Active Import Interval (kWh),24-06-2025 21:30
10001583637,000000000024709845,0.0600,Active Import Interval (kWh),24-06-2025 21:00
10001583637,000000000024709845,0.0720,Active Import Interval (kWh),24-06-2025 20:30
10001583637,000000000024709845,1.1680,Active Import Interval (kWh),24-06-2025 20:00
10001583637,000000000024709845,0.0730,Active Import Interval (kWh),24-06-2025 19:30
10001583637,000000000024709845,0.0620,Active Import Interval (kWh),24-06-2025 19:00
10001583637,000000000024709845,0.1700,Active Import Interval (kWh),24-06-2025 18:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),24-06-2025 18:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),24-06-2025 17:30
10001583637,000000000024709845,0.0220,Active Import Interval (kWh),24-06-2025 17:00
10001583637,000000000024709845,0.0260,Active Import Interval (kWh),24-06-2025 16:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),24-06-2025 16:00
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),24-06-2025 15:30
10001583637,000000000024709845,0.0420,Active Import Interval (kWh),24-06-2025 15:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),24-06-2025 14:30
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),24-06-2025 14:00
10001583637,000000000024709845,0.0660,Active Import Interval (kWh),24-06-2025 13:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),24-06-2025 13:00
10001583637,000000000024709845,0.0320,Active Import Interval (kWh),24-06-2025 12:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),24-06-2025 12:00
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),24-06-2025 11:30
10001583637,000000000024709845,0.0180,Active Import Interval (kWh),24-06-2025 11:00
10001583637,000000000024709845,0.0160,Active Import Interval (kWh),24-06-2025 10:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),24-06-2025 10:00
10001583637,000000000024709845,0.1440,Active Import Interval (kWh),24-06-2025 09:30
10001583637,000000000024709845,0.0890,Active Import Interval (kWh),24-06-2025 09:00
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),24-06-2025 08:30
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),24-06-2025 08:00
10001583637,000000000024709845,0.1290,Active Import Interval (kWh),24-06-2025 07:30
10001583637,000000000024709845,0.9730,Active Import Interval (kWh),24-06-2025 07:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),24-06-2025 06:30
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),24-06-2025 06:00
10001583637,000000000024709845,0.2970,Active Import Interval (kWh),24-06-2025 05:30
10001583637,000000000024709845,0.0250,Active Import Interval (kWh),24-06-2025 05:00
10001583637,000000000024709845,1.0970,Active Import Interval (kWh),24-06-2025 04:30
10001583637,000000000024709845,1.5970,Active Import Interval (kWh),24-06-2025 04:00
10001583637,000000000024709845,1.5940,Active Import Interval (kWh),24-06-2025 03:30
10001583637,000000000024709845,1.1860,Active Import Interval (kWh),24-06-2025 03:00
10001583637,000000000024709845,0.0670,Active Import Interval (kWh),24-06-2025 02:30
10001583637,000000000024709845,0.0780,Active Import Interval (kWh),24-06-2025 02:00
10001583637,000000000024709845,0.0880,Active Import Interval (kWh),24-06-2025 01:30
10001583637,000000000024709845,0.0760,Active Import Interval (kWh),24-06-2025 01:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),24-06-2025 00:30
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),24-06-2025 00:00
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),23-06-2025 23:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),23-06-2025 23:00
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),23-06-2025 22:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),23-06-2025 22:00
10001583637,000000000024709845,0.0370,Active Import Interval (kWh),23-06-2025 21:30
10001583637,000000000024709845,0.0800,Active Import Interval (kWh),23-06-2025 21:00
10001583637,000000000024709845,0.0970,Active Import Interval (kWh),23-06-2025 20:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),23-06-2025 20:00
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),23-06-2025 19:30
10001583637,000000000024709845,0.0240,Active Import Interval (kWh),23-06-2025 19:00
10001583637,000000000024709845,0.0190,Active Import Interval (kWh),23-06-2025 18:30
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),23-06-2025 18:00
10001583637,000000000024709845,0.0200,Active Import Interval (kWh),23-06-2025 17:30
10001583637,000000000024709845,0.0310,Active Import Interval (kWh),23-06-2025 17:00
10001583637,000000000024709845,0.0440,Active Import Interval (kWh),23-06-2025 16:30
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),23-06-2025 16:00
10001583637,000000000024709845,0.0360,Active Import Interval (kWh),23-06-2025 15:30
10001583637,000000000024709845,0.0380,Active Import Interval (kWh),23-06-2025 15:00
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),23-06-2025 14:30
10001583637,000000000024709845,0.0390,Active Import Interval (kWh),23-06-2025 14:00
10001583637,000000000024709845,0.0650,Active Import Interval (kWh),23-06-2025 13:30
10001583637,000000000024709845,0.0410,Active Import Interval (kWh),23-06-2025 13:00
10001583637,000000000024709845,0.4300,Active Import Interval (kWh),23-06-2025 12:30
10001583637,000000000024709845,0.5600,Active Import Interval (kWh),23-06-2025 12:00
10001583637,000000000024709845,0.6670,Active Import Interval (kWh),23-06-2025 11:30
10001583637,000000000024709845,0.2430,Active Import Interval (kWh),23-06-2025 11:00
10001583637,000000000024709845,0.0450,Active Import Interval (kWh),23-06-2025 10:30
10001583637,000000000024709845,0.0350,Active Import Interval (kWh),23-06-2025 10:00
10001583637,000000000024709845,0.1170,Active Import Interval (kWh),23-06-2025 09:30
10001583637,000000000024709845,0.0340,Active Import Interval (kWh),23-06-2025 09:00
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),23-06-2025 08:30
10001583637,000000000024709845,0.0290,Active Import Interval (kWh),23-06-2025 08:00
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),23-06-2025 07:30
10001583637,000000000024709845,0.0230,Active Import Interval (kWh),23-06-2025 07:00
10001583637,000000000024709845,0.2250,Active Import Interval (kWh),23-06-2025 06:30
10001583637,000000000024709845,0.1080,Active Import Interval (kWh),23-06-2025 06:00
10001583637,000000000024709845,0.0280,Active Import Interval (kWh),23-06-2025 05:30
10001583637,000000000024709845,0.4780,Active Import Interval (kWh),23-06-2025 05:00
10001583637,000000000024709845,0.0270,Active Import Interval (kWh),23-06-2025 04:30
10001583637,000000000024709845,1.5520,Active Import Interval (kWh),23-06-2025 04:00
